8.763066800438633619e-01 -4.817536741017156010e-01
8.443279255020150753e-01 -5.358267949789966567e-01
8.090169943749475623e-01 -5.877852522924729151e-01
7.705132427757885871e-01 -6.374239897486905226e-01
7.289686274214109973e-01 -6.845471059286891702e-01
6.845471059286883930e-01 -7.289686274214117745e-01
6.374239897486897455e-01 -7.705132427757892533e-01
5.877852522924733591e-01 -8.090169943749472292e-01
5.358267949789972118e-01 -8.443279255020147422e-01
4.817536741017162116e-01 -8.763066800438631399e-01
4.257792915650739363e-01 -9.048270524660189107e-01
3.681245526846779748e-01 -9.297764858882514583e-01
3.090169943749477843e-01 -9.510565162951534202e-01
2.486898871648554887e-01 -9.685831611286309650e-01
1.873813145857256834e-01 -9.822872507286884991e-01
1.253332335643038975e-01 -9.921147013144778759e-01
6.279051952931338776e-02 -9.980267284282715590e-01
3.673940397442059375e-16 -1.000000000000000000e+00
-6.279051952931265224e-02 -9.980267284282715590e-01
-1.253332335643031759e-01 -9.921147013144779869e-01
-1.873813145857249618e-01 -9.822872507286886101e-01
-2.486898871648547671e-01 -9.685831611286310761e-01
-3.090169943749470627e-01 -9.510565162951536422e-01
-3.681245526846772531e-01 -9.297764858882516803e-01
-4.257792915650732701e-01 -9.048270524660192438e-01
-4.817536741017155455e-01 -8.763066800438634729e-01
-5.358267949789965456e-01 -8.443279255020150753e-01
-5.877852522924728040e-01 -8.090169943749476733e-01
-6.374239897486905226e-01 -7.705132427757885871e-01
-6.845471059286891702e-01 -7.289686274214109973e-01
-7.289686274214117745e-01 -6.845471059286883930e-01
-7.705132427757891422e-01 -6.374239897486897455e-01
-8.090169943749472292e-01 -5.877852522924734702e-01
-8.443279255020156304e-01 -5.358267949789957685e-01
-8.763066800438630288e-01 -4.817536741017162671e-01
-9.048270524660189107e-01 -4.257792915650739918e-01
-9.297764858882513472e-01 -3.681245526846780303e-01
-9.510565162951534202e-01 -3.090169943749478398e-01
-9.685831611286309650e-01 -2.486898871648555442e-01
-9.822872507286884991e-01 -1.873813145857257390e-01
-9.921147013144778759e-01 -1.253332335643039530e-01
-9.980267284282715590e-01 -6.279051952931344327e-02
-1.000000000000000000e+00 -4.286263797015736102e-16
-9.980267284282715590e-01 6.279051952931259672e-02
-9.921147013144779869e-01 1.253332335643031203e-01
-9.822872507286886101e-01 1.873813145857249063e-01
-9.685831611286311871e-01 2.486898871648547116e-01
-9.510565162951537532e-01 3.090169943749470072e-01
-9.297764858882516803e-01 3.681245526846771976e-01
-9.048270524660192438e-01 4.257792915650732146e-01
-8.763066800438634729e-01 4.817536741017154900e-01
-8.443279255020151863e-01 5.358267949789965456e-01
-8.090169943749476733e-01 5.877852522924728040e-01
-7.705132427757885871e-01 6.374239897486904116e-01
-7.289686274214111084e-01 6.845471059286890592e-01
-6.845471059286885041e-01 7.289686274214116635e-01
-6.374239897486897455e-01 7.705132427757891422e-01
-5.877852522924734702e-01 8.090169943749471182e-01
-5.358267949789957685e-01 8.443279255020156304e-01
-4.817536741017163227e-01 8.763066800438630288e-01
-4.257792915650740473e-01 9.048270524660189107e-01
-3.681245526846780858e-01 9.297764858882513472e-01
-3.090169943749478954e-01 9.510565162951534202e-01
-2.486898871648555998e-01 9.685831611286309650e-01
-1.873813145857257945e-01 9.822872507286884991e-01
-1.253332335643040085e-01 9.921147013144778759e-01
-6.279051952931351266e-02 9.980267284282715590e-01
-4.898587196589412829e-16 1.000000000000000000e+00
6.279051952931430369e-02 9.980267284282715590e-01
1.253332335643030371e-01 9.921147013144779869e-01
1.873813145857248508e-01 9.822872507286886101e-01
2.486898871648546561e-01 9.685831611286311871e-01
3.090169943749452308e-01 9.510565162951543083e-01
3.681245526846771421e-01 9.297764858882516803e-01
4.257792915650715493e-01 9.048270524660200209e-01
4.817536741017154345e-01 8.763066800438634729e-01
5.358267949789949913e-01 8.443279255020160745e-01
5.877852522924726930e-01 8.090169943749477843e-01
6.374239897486890793e-01 7.705132427757898084e-01
6.845471059286890592e-01 7.289686274214111084e-01
7.289686274214104422e-01 6.845471059286898363e-01
7.705132427757891422e-01 6.374239897486898565e-01
8.090169943749471182e-01 5.877852522924735812e-01
8.443279255020155194e-01 5.358267949789958795e-01
8.763066800438630288e-01 4.817536741017163782e-01
9.048270524660195768e-01 4.257792915650724930e-01
9.297764858882513472e-01 3.681245526846781413e-01
9.510565162951539753e-01 3.090169943749462300e-01
9.685831611286308540e-01 2.486898871648556553e-01
9.822872507286888322e-01 1.873813145857241291e-01
9.921147013144778759e-01 1.253332335643040918e-01
9.980267284282716700e-01 6.279051952931179181e-02
1.000000000000000000e+00 5.510910596163089556e-16
9.980267284282715590e-01 -6.279051952931424818e-02
9.921147013144779869e-01 -1.253332335643029816e-01
9.822872507286886101e-01 -1.873813145857247675e-01
9.685831611286311871e-01 -2.486898871648546006e-01
9.510565162951531981e-01 -3.090169943749485615e-01
9.297764858882517913e-01 -3.681245526846770866e-01
9.048270524660201319e-01 -4.257792915650714938e-01
8.763066800438634729e-01 -4.817536741017153790e-01
8.443279255020161855e-01 -5.358267949789948803e-01
8.090169943749477843e-01 -5.877852522924726930e-01
7.705132427757898084e-01 -6.374239897486889683e-01
7.289686274214111084e-01 -6.845471059286889481e-01
6.845471059286898363e-01 -7.289686274214104422e-01
6.374239897486898565e-01 -7.705132427757891422e-01
5.877852522924735812e-01 -8.090169943749471182e-01
5.358267949789958795e-01 -8.443279255020155194e-01
4.817536741017164337e-01 -8.763066800438629178e-01
4.257792915650725485e-01 -9.048270524660195768e-01
3.681245526846781968e-01 -9.297764858882513472e-01
3.090169943749462855e-01 -9.510565162951539753e-01
2.486898871648557108e-01 -9.685831611286308540e-01
1.873813145857241846e-01 -9.822872507286887211e-01
1.253332335643041473e-01 -9.921147013144778759e-01
6.279051952931186120e-02 -9.980267284282716700e-01
6.123233995736766282e-16 -1.000000000000000000e+00
-6.279051952931417879e-02 -9.980267284282715590e-01
-1.253332335643029261e-01 -9.921147013144779869e-01
-1.873813145857247120e-01 -9.822872507286886101e-01
-2.486898871648545173e-01 -9.685831611286311871e-01
-3.090169943749485060e-01 -9.510565162951531981e-01
-3.681245526846786964e-01 -9.297764858882511252e-01
-4.257792915650698284e-01 -9.048270524660209091e-01
-4.817536741017153235e-01 -8.763066800438635839e-01
-5.358267949789963236e-01 -8.443279255020151863e-01
-5.877852522924725820e-01 -8.090169943749477843e-01
-6.374239897486889683e-01 -7.705132427757898084e-01
-6.845471059286876159e-01 -7.289686274214124406e-01
-7.289686274214103312e-01 -6.845471059286899473e-01
-7.705132427757901414e-01 -6.374239897486885242e-01
-8.090169943749460080e-01 -5.877852522924751355e-01
-8.443279255020155194e-01 -5.358267949789959905e-01
-8.763066800438638060e-01 -4.817536741017149349e-01
-9.048270524660195768e-01 -4.257792915650726040e-01
-9.297764858882513472e-01 -3.681245526846782523e-01
-9.510565162951534202e-01 -3.090169943749480619e-01
-9.685831611286308540e-01 -2.486898871648557663e-01
-9.822872507286890542e-01 -1.873813145857224916e-01
-9.921147013144776539e-01 -1.253332335643059792e-01
-9.980267284282716700e-01 -6.279051952931191671e-02
-1.000000000000000000e+00 -2.449912578931294568e-15
-9.980267284282715590e-01 6.279051952931412328e-02
-9.921147013144777649e-01 1.253332335643046191e-01
-9.822872507286887211e-01 1.873813145857246565e-01
-9.685831611286311871e-01 2.486898871648544618e-01
-9.510565162951537532e-01 3.090169943749467851e-01
-9.297764858882517913e-01 3.681245526846769756e-01
-9.048270524660201319e-01 4.257792915650713828e-01
-8.763066800438644721e-01 4.817536741017137136e-01
-8.443279255020161855e-01 5.358267949789948803e-01
-8.090169943749467851e-01 5.877852522924740253e-01
-7.705132427757910296e-01 6.374239897486875250e-01
-7.289686274214113304e-01 6.845471059286889481e-01
-6.845471059286887261e-01 7.289686274214115524e-01
-6.374239897486899675e-01 7.705132427757890312e-01
-5.877852522924736922e-01 8.090169943749470072e-01
-5.358267949789975448e-01 8.443279255020145202e-01
-4.817536741017165447e-01 8.763066800438629178e-01
-4.257792915650710497e-01 9.048270524660202430e-01
-3.681245526846799732e-01 9.297764858882505701e-01
-3.090169943749463966e-01 9.510565162951538642e-01
-2.486898871648541010e-01 9.685831611286312981e-01
-1.873813145857242957e-01 9.822872507286887211e-01
-1.253332335643042583e-01 9.921147013144778759e-01
-6.279051952931374858e-02 9.980267284282715590e-01
-7.347880794884118750e-16 1.000000000000000000e+00
6.279051952931583025e-02 9.980267284282714479e-01
1.253332335643028150e-01 9.921147013144779869e-01
1.873813145857263496e-01 9.822872507286883881e-01
2.486898871648526854e-01 9.685831611286316312e-01
3.090169943749483950e-01 9.510565162951533091e-01
3.681245526846785854e-01 9.297764858882511252e-01
4.257792915650729371e-01 9.048270524660193548e-01
4.817536741017152124e-01 8.763066800438635839e-01
5.358267949789963236e-01 8.443279255020152974e-01
5.877852522924724710e-01 8.090169943749478954e-01
6.374239897486888573e-01 7.705132427757899194e-01
6.845471059286876159e-01 7.289686274214125516e-01
7.289686274214102202e-01 6.845471059286899473e-01
7.705132427757901414e-01 6.374239897486886353e-01
8.090169943749458970e-01 5.877852522924751355e-01
8.443279255020154084e-01 5.358267949789961015e-01
8.763066800438636950e-01 4.817536741017149904e-01
9.048270524660194658e-01 4.257792915650727150e-01
9.297764858882512362e-01 3.681245526846783633e-01
9.510565162951533091e-01 3.090169943749481729e-01
9.685831611286308540e-01 2.486898871648559051e-01
9.822872507286890542e-01 1.873813145857226026e-01
9.921147013144776539e-01 1.253332335643060902e-01
9.980267284282716700e-01 6.279051952931204161e-02
1.000000000000000000e+00 -9.803364199544708184e-16
9.980267284282715590e-01 -6.279051952931399838e-02
9.921147013144777649e-01 -1.253332335643045081e-01
9.822872507286887211e-01 -1.873813145857245455e-01
9.685831611286311871e-01 -2.486898871648543508e-01
9.510565162951538642e-01 -3.090169943749466741e-01
9.297764858882517913e-01 -3.681245526846768645e-01
9.048270524660186886e-01 -4.257792915650744914e-01
8.763066800438644721e-01 -4.817536741017136581e-01
8.443279255020162966e-01 -5.358267949789947693e-01
8.090169943749468962e-01 -5.877852522924739143e-01
7.705132427757911406e-01 -6.374239897486874140e-01
7.289686274214113304e-01 -6.845471059286888371e-01
6.845471059286887261e-01 -7.289686274214114414e-01
6.374239897486900785e-01 -7.705132427757889202e-01
5.877852522924738032e-01 -8.090169943749468962e-01
5.358267949789976559e-01 -8.443279255020144092e-01
4.817536741017166557e-01 -8.763066800438628068e-01
4.257792915650711607e-01 -9.048270524660202430e-01
3.681245526846800842e-01 -9.297764858882505701e-01
3.090169943749465631e-01 -9.510565162951538642e-01
2.486898871648542397e-01 -9.685831611286312981e-01
1.873813145857244067e-01 -9.822872507286887211e-01
1.253332335643043971e-01 -9.921147013144777649e-01
6.279051952931387348e-02 -9.980267284282715590e-01
8.572527594031472204e-16 -1.000000000000000000e+00
-6.279051952931570535e-02 -9.980267284282714479e-01
-1.253332335643026763e-01 -9.921147013144779869e-01
-1.873813145857262108e-01 -9.822872507286883881e-01
-2.486898871648525744e-01 -9.685831611286317422e-01
-3.090169943749482839e-01 -9.510565162951533091e-01
-3.681245526846784744e-01 -9.297764858882512362e-01
-4.257792915650728260e-01 -9.048270524660194658e-01
-4.817536741017151014e-01 -8.763066800438636950e-01
-5.358267949789962126e-01 -8.443279255020154084e-01
-5.877852522924723599e-01 -8.090169943749478954e-01
-6.374239897486887463e-01 -7.705132427757900304e-01
-6.845471059286875048e-01 -7.289686274214126627e-01
-7.289686274214102202e-01 -6.845471059286900584e-01
-7.705132427757900304e-01 -6.374239897486887463e-01
-8.090169943749458970e-01 -5.877852522924752465e-01
-8.443279255020154084e-01 -5.358267949789962126e-01
-8.763066800438636950e-01 -4.817536741017151014e-01
-9.048270524660194658e-01 -4.257792915650728260e-01
-9.297764858882512362e-01 -3.681245526846784744e-01
-9.510565162951533091e-01 -3.090169943749482839e-01
-9.685831611286308540e-01 -2.486898871648560161e-01
-9.822872507286890542e-01 -1.873813145857227414e-01
-9.921147013144775428e-01 -1.253332335643062012e-01
-9.980267284282716700e-01 -6.279051952931216651e-02
-1.000000000000000000e+00 -2.694841938760765259e-15
-9.980267284282715590e-01 6.279051952931387348e-02
-9.921147013144777649e-01 1.253332335643043971e-01
-9.822872507286887211e-01 1.873813145857244067e-01
-9.685831611286312981e-01 2.486898871648542397e-01
-9.510565162951538642e-01 3.090169943749465631e-01
-9.297764858882519023e-01 3.681245526846767535e-01
-9.048270524660186886e-01 4.257792915650743804e-01
-8.763066800438645831e-01 4.817536741017135471e-01
-8.443279255020162966e-01 5.358267949789946583e-01
-8.090169943749468962e-01 5.877852522924738032e-01
-7.705132427757912517e-01 6.374239897486873030e-01
-7.289686274214114414e-01 6.845471059286887261e-01
-6.845471059286888371e-01 7.289686274214113304e-01
-6.374239897486901896e-01 7.705132427757888092e-01
-5.877852522924739143e-01 8.090169943749468962e-01
-5.358267949789977669e-01 8.443279255020144092e-01
-4.817536741017167667e-01 8.763066800438628068e-01
-4.257792915650712717e-01 9.048270524660201319e-01
-3.681245526846801952e-01 9.297764858882505701e-01
-3.090169943749466741e-01 9.510565162951538642e-01
-2.486898871648543508e-01 9.685831611286311871e-01
-1.873813145857245455e-01 9.822872507286887211e-01
-1.253332335643045081e-01 9.921147013144777649e-01
-6.279051952931399838e-02 9.980267284282715590e-01
-9.797174393178825657e-16 1.000000000000000000e+00
6.279051952931204161e-02 9.980267284282716700e-01
1.253332335643060902e-01 9.921147013144775428e-01
1.873813145857260998e-01 9.822872507286883881e-01
2.486898871648524634e-01 9.685831611286317422e-01
3.090169943749447867e-01 9.510565162951544194e-01
3.681245526846783633e-01 9.297764858882512362e-01
4.257792915650727150e-01 9.048270524660194658e-01
4.817536741017150459e-01 8.763066800438636950e-01
5.358267949789961015e-01 8.443279255020154084e-01
5.877852522924694734e-01 8.090169943749501158e-01
6.374239897486914108e-01 7.705132427757878100e-01
6.845471059286873938e-01 7.289686274214126627e-01
7.289686274214101092e-01 6.845471059286901694e-01
7.705132427757876989e-01 6.374239897486916329e-01
8.090169943749478954e-01 5.877852522924724710e-01
8.443279255020152974e-01 5.358267949789963236e-01
8.763066800438635839e-01 4.817536741017152124e-01
9.048270524660179115e-01 4.257792915650761567e-01
9.297764858882524575e-01 3.681245526846752547e-01
9.510565162951533091e-01 3.090169943749483950e-01
9.685831611286307430e-01 2.486898871648561271e-01
9.822872507286883881e-01 1.873813145857263496e-01
9.921147013144779869e-01 1.253332335643028150e-01
9.980267284282716700e-01 6.279051952931229141e-02
1.000000000000000000e+00 -7.354070601250002263e-16
9.980267284282717810e-01 -6.279051952931020975e-02
9.921147013144774318e-01 -1.253332335643077833e-01
9.822872507286887211e-01 -1.873813145857242957e-01
9.685831611286312981e-01 -2.486898871648541287e-01
9.510565162951538642e-01 -3.090169943749463966e-01
9.297764858882505701e-01 -3.681245526846799732e-01
9.048270524660187997e-01 -4.257792915650742693e-01
8.763066800438645831e-01 -4.817536741017134361e-01
8.443279255020164076e-01 -5.358267949789945472e-01
8.090169943749470072e-01 -5.877852522924736922e-01
7.705132427757890312e-01 -6.374239897486899675e-01
7.289686274214115524e-01 -6.845471059286887261e-01
6.845471059286889481e-01 -7.289686274214113304e-01
6.374239897486929651e-01 -7.705132427757864777e-01
5.877852522924711387e-01 -8.090169943749488946e-01
5.358267949789978779e-01 -8.443279255020142982e-01
4.817536741017168223e-01 -8.763066800438626958e-01
4.257792915650746024e-01 -9.048270524660185776e-01
3.681245526846769756e-01 -9.297764858882517913e-01
3.090169943749467851e-01 -9.510565162951537532e-01
2.486898871648544618e-01 -9.685831611286311871e-01
1.873813145857281537e-01 -9.822872507286880550e-01
1.253332335643010942e-01 -9.921147013144782090e-01
6.279051952931412328e-02 -9.980267284282715590e-01
1.102182119232617911e-15 -1.000000000000000000e+00
-6.279051952931191671e-02 -9.980267284282716700e-01
-1.253332335643059792e-01 -9.921147013144776539e-01
-1.873813145857259888e-01 -9.822872507286883881e-01
-2.486898871648523246e-01 -9.685831611286317422e-01
-3.090169943749446757e-01 -9.510565162951544194e-01
-3.681245526846782523e-01 -9.297764858882513472e-01
-4.257792915650726040e-01 -9.048270524660195768e-01
-4.817536741017149349e-01 -8.763066800438638060e-01
-5.358267949789959905e-01 -8.443279255020155194e-01
-5.877852522924751355e-01 -8.090169943749460080e-01
-6.374239897486912998e-01 -7.705132427757879210e-01
-6.845471059286872828e-01 -7.289686274214127737e-01
-7.289686274214099981e-01 -6.845471059286902804e-01
-7.705132427757875879e-01 -6.374239897486917439e-01
-8.090169943749477843e-01 -5.877852522924725820e-01
-8.443279255020151863e-01 -5.358267949789963236e-01
-8.763066800438635839e-01 -4.817536741017153235e-01
-9.048270524660178005e-01 -4.257792915650762677e-01
-9.297764858882524575e-01 -3.681245526846753657e-01
-9.510565162951531981e-01 -3.090169943749485060e-01
-9.685831611286307430e-01 -2.486898871648562381e-01
-9.822872507286882771e-01 -1.873813145857264606e-01
-9.921147013144779869e-01 -1.253332335643029261e-01
-9.980267284282716700e-01 -6.279051952931240244e-02
-1.000000000000000000e+00 -2.939771298590235950e-15
-9.980267284282717810e-01 6.279051952931008485e-02
-9.921147013144774318e-01 1.253332335643076723e-01
-9.822872507286887211e-01 1.873813145857241846e-01
-9.685831611286312981e-01 2.486898871648539899e-01
-9.510565162951539753e-01 3.090169943749462855e-01
-9.297764858882506811e-01 3.681245526846798621e-01
-9.048270524660187997e-01 4.257792915650741583e-01
-8.763066800438646942e-01 4.817536741017133251e-01
-8.443279255020165186e-01 5.358267949789944362e-01
-8.090169943749471182e-01 5.877852522924735812e-01
-7.705132427757891422e-01 6.374239897486898565e-01
-7.289686274214116635e-01 6.845471059286886151e-01
-6.845471059286889481e-01 7.289686274214112194e-01
-6.374239897486930762e-01 7.705132427757864777e-01
-5.877852522924712497e-01 8.090169943749487835e-01
-5.358267949789978779e-01 8.443279255020142982e-01
-4.817536741017169333e-01 8.763066800438626958e-01
-4.257792915650747134e-01 9.048270524660185776e-01
-3.681245526846770866e-01 9.297764858882517913e-01
-3.090169943749468962e-01 9.510565162951537532e-01
-2.486898871648546006e-01 9.685831611286311871e-01
-1.873813145857282647e-01 9.822872507286879440e-01
-1.253332335643012330e-01 9.921147013144782090e-01
-6.279051952931424818e-02 9.980267284282715590e-01
-1.224646799147353256e-15 1.000000000000000000e+00
